city_id,city_name,country_code,app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,wind_dir,wind_gust_spd,wind_spd,weather_description,weather_icon,weather_code
1566083,Ho Chi Minh City,VN,31.9,284.1,25,20.9,0,0,-32.5,0,n,0,1007,final,60,1009,0,0,29.5,2025-04-03T20:15:00,2025-04-03T13:15:00,1743686100,0,9,145,5.6,3.1,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.3,285.5,25,21,0,0,-36,0,n,0,1007,final,62,1009,0,0,29,2025-04-03T20:30:00,2025-04-03T13:30:00,1743687000,0,9,140,5.6,3.1,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.3,286.9,25,21,0,0,-39.6,0,n,0,1007,final,62,1009,0,0,29,2025-04-03T20:45:00,2025-04-03T13:45:00,1743687900,0,9,135,5.6,3.84,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.3,288.4,25,21,0,0,-43.1,0,n,0,1008,final,62,1010,0,0,29,2025-04-03T21:00:00,2025-04-03T14:00:00,1743688800,0,9,130,5.6,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.3,290.8,25,21,0,0,-46.5,0,n,0,1008,final,62,1010,0,0,29,2025-04-03T21:15:00,2025-04-03T14:15:00,1743689700,0,9,130,5.4,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.3,293.3,25,21,0,0,-49.9,0,n,0,1008,final,62,1010,0,0,29,2025-04-03T21:30:00,2025-04-03T14:30:00,1743690600,0,9,130,5.2,3.6,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.9,295.7,25,21.3,0,0,-53.3,0,n,0,1008,final,65,1010,0,0,28.5,2025-04-03T21:45:00,2025-04-03T14:45:00,1743691500,0,9,130,5,3.84,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.5,298.2,25,21.8,0,0,-56.7,0,n,0,1008,final,69,1010,0,0,28,2025-04-03T22:00:00,2025-04-03T15:00:00,1743692400,0,9,130,4.8,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.5,303.4,25,21.8,0,0,-59.6,0,n,0,1008,final,69,1010,0,0,28,2025-04-03T22:15:00,2025-04-03T15:15:00,1743693300,0,9,130,4.6,4.34,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.5,308.5,25,21.8,0,0,-62.5,0,n,0,1008,final,69,1010,0,0,28,2025-04-03T22:30:00,2025-04-03T15:30:00,1743694200,0,9,130,4.59,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.5,313.7,0,21.8,0,0,-65.4,0,n,0,1008,final,69,1010,0,0,28,2025-04-03T22:45:00,2025-04-03T15:45:00,1743695100,0,9,135,4.84,4.84,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,30.5,318.9,0,21.8,0,0,-68.4,0,n,0,1009,final,69,1011,0,0,28,2025-04-03T23:00:00,2025-04-03T16:00:00,1743696000,0,9,140,5.09,5.09,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,30.3,239.9,0,21.3,0,0,-69.6,0,n,0,1009,final,67,1011,0,0,28,2025-04-03T23:15:00,2025-04-03T16:15:00,1743696900,0,9,140,4.34,4.34,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,30,161,0,20.8,0,0,-70.9,0,n,0,1009,final,65,1011,0,0,28,2025-04-03T23:30:00,2025-04-03T16:30:00,1743697800,0,9,140,4,3.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,30.3,82,0,21.3,0,0,-72.2,0,n,0,1009,final,67,1011,0,0,28,2025-04-03T23:45:00,2025-04-03T16:45:00,1743698700,0,9,130,4.09,4.09,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,30.5,3.1,0,21.8,0,0,-73.5,0,n,0,1009,final,69,1011,0,0,28,2025-04-04T00:00:00,2025-04-03T17:00:00,1743699600,0,9,120,4.59,4.59,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.8,13.5,0,21.8,0,0,-71.9,0,n,0,1009,final,71,1011,0,0,27.5,2025-04-04T00:15:00,2025-04-03T17:15:00,1743700500,0,9,120,4.84,4.84,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,23.8,0,22,0,0,-70.3,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T00:30:00,2025-04-03T17:30:00,1743701400,0,9,120,5.09,5.09,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,34.2,0,22,0,0,-68.7,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T00:45:00,2025-04-03T17:45:00,1743702300,0,9,125,4.84,4.84,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,44.5,0,22,0,0,-67.2,0,n,0,1008,final,74,1010,0,0,27,2025-04-04T01:00:00,2025-04-03T18:00:00,1743703200,0,9,130,4.59,4.59,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,49.2,0,22,0,0,-64.1,0,n,0,1008,final,74,1010,0,0,27,2025-04-04T01:15:00,2025-04-03T18:15:00,1743704100,0,9,130,3.8,3.59,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,53.9,0,22,0,0,-61.1,0,n,0,1008,final,74,1010,0,0,27,2025-04-04T01:30:00,2025-04-03T18:30:00,1743705000,0,9,130,3.6,2.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,28.9,58.6,0,21.3,0,0,-58.1,0,n,0,1008,final,71,1010,0,0,27,2025-04-04T01:45:00,2025-04-03T18:45:00,1743705900,0,9,125,3.4,3.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,28.8,63.2,0,20.8,0,0,-55.1,0,n,0,1008,final,69,1010,0,0,27,2025-04-04T02:00:00,2025-04-03T19:00:00,1743706800,0,9,120,3.6,3.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,28.9,65.5,0,21.3,0,0,-51.7,0,n,0,1008,final,71,1010,0,0,27,2025-04-04T02:15:00,2025-04-03T19:15:00,1743707700,0,9,120,3.35,3.35,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,67.8,0,22,0,0,-48.3,0,n,0,1008,final,74,1010,0,0,27,2025-04-04T02:30:00,2025-04-03T19:30:00,1743708600,0,9,120,3.1,3.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,70,0,22,0,0,-44.8,0,n,0,1008,final,74,1010,0,0,27,2025-04-04T02:45:00,2025-04-03T19:45:00,1743709500,0,9,120,2.9,2.85,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,72.3,0,22,0,0,-41.4,0,n,0,1007,final,74,1009,0,0,27,2025-04-04T03:00:00,2025-04-03T20:00:00,1743710400,0,9,120,2.8,2.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,73.7,0,22,0,0,-37.9,0,n,0,1007,final,74,1009,0,0,27,2025-04-04T03:15:00,2025-04-03T20:15:00,1743711300,0,9,120,2.7,2.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,75,0,22,0,0,-34.3,0,n,0,1007,final,74,1009,0,0,27,2025-04-04T03:30:00,2025-04-03T20:30:00,1743712200,0,9,120,2.6,2.6,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,27.2,76.4,0,21.9,0,0,-30.7,0,n,0,1007,final,76,1009,0,0,26.5,2025-04-04T03:45:00,2025-04-03T20:45:00,1743713100,0,9,115,2.5,2.35,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.7,77.7,0,21.9,0,0,-27.2,0,n,0,1007,final,78,1009,0,0,26,2025-04-04T04:00:00,2025-04-03T21:00:00,1743714000,0,9,110,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.7,78.7,0,21.9,0,0,-23.5,0,n,0,1007,final,78,1009,0,0,26,2025-04-04T04:15:00,2025-04-03T21:15:00,1743714900,0,9,80,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.7,79.6,0,21.9,0,0,-19.9,0,n,0,1008,final,78,1010,0,0,26,2025-04-04T04:30:00,2025-04-03T21:30:00,1743715800,0,9,50,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.7,80.6,0,21.9,0,0,-16.3,0,n,0,1008,final,78,1010,0,0,26,2025-04-04T04:45:00,2025-04-03T21:45:00,1743716700,0,9,45,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.7,81.5,0,21.9,0,0,-12.7,0,n,0,1008,final,78,1010,0,0,26,2025-04-04T05:00:00,2025-04-03T22:00:00,1743717600,0,9,40,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,26.2,82.3,0,22,5,31,-9,4,d,0,1008,final,81,1010,0,9,25.5,2025-04-04T05:15:00,2025-04-03T22:15:00,1743718500,0,9,50,2.4,2.1,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,25.7,83,25,21.9,9,61,-5.4,7,d,0,1008,final,83,1010,0,15,25,2025-04-04T05:30:00,2025-04-03T22:30:00,1743719400,0,9,60,2.4,2.1,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,25.7,83.8,25,21.9,14,92,-1.7,11,d,0,1008,final,83,1010,0,24,25,2025-04-04T05:45:00,2025-04-03T22:45:00,1743720300,0,9,55,2.4,2.35,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,25.7,84.5,25,21.9,19,122,2,15,d,0,1008,final,83,1010,0,33,25,2025-04-04T06:00:00,2025-04-03T23:00:00,1743721200,1.7,9,50,2.6,2.6,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,26.2,85.2,25,22,32,247,5.6,71,d,0,1008,final,81,1010,0,66,25.5,2025-04-04T06:15:00,2025-04-03T23:15:00,1743722100,1.7,9,50,2.9,2.35,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,26.7,85.8,25,21.9,45,371,9.3,128,d,0,1009,final,78,1011,0,119,26,2025-04-04T06:30:00,2025-04-03T23:30:00,1743723000,1.7,9,50,3.4,2.1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,27.2,86.5,25,21.9,57,495,13,184,d,0,1009,final,76,1011,0,171,26.5,2025-04-04T06:45:00,2025-04-03T23:45:00,1743723900,1.8,9,75,3.9,1.8,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,29.2,87.2,25,22,70,620,16.7,241,d,0,1009,final,74,1011,0,224,27,2025-04-04T07:00:00,2025-04-04T00:00:00,1743724800,1.9,9,100,4.4,1.5,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,29.8,87.8,25,21.8,77,663,20.3,306,d,0,1009,final,71,1011,0,285,27.5,2025-04-04T07:15:00,2025-04-04T00:15:00,1743725700,2.1,9,60,4.9,1.5,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,30.5,88.5,25,21.8,83,706,24,371,d,0,1009,final,69,1011,0,345,28,2025-04-04T07:30:00,2025-04-04T00:30:00,1743726600,2.4,9,20,5.4,1.5,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,31.2,89.1,25,21.8,89,749,27.7,437,d,0,1009,final,67,1011,0,407,28.5,2025-04-04T07:45:00,2025-04-04T00:45:00,1743727500,2.7,9,45,5.9,1.25,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,31.8,89.8,25,21.7,96,792,31.4,502,d,0,1010,final,65,1012,0,467,29,2025-04-04T08:00:00,2025-04-04T01:00:00,1743728400,3.1,9,70,6.4,1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,32.3,90.6,25,21.4,100,814,35.1,561,d,0,1010,final,62,1012,0,523,29.5,2025-04-04T08:15:00,2025-04-04T01:15:00,1743729300,3.5,9,95,6.5,1.55,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,32.4,91.3,25,20.8,104,836,38.8,621,d,0,1010,final,58,1012,0,580,30,2025-04-04T08:30:00,2025-04-04T01:30:00,1743730200,4,9,120,6.6,2.1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33,92.1,25,20.7,108,858,42.4,680,d,0.25,1010,final,56,1012,0,635,30.5,2025-04-04T08:45:00,2025-04-04T01:45:00,1743731100,4.5,9,120,6.7,2.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33.7,92.9,25,20.9,112,880,46.1,739,d,0.5,1010,final,55,1012,0,690,31,2025-04-04T09:00:00,2025-04-04T02:00:00,1743732000,5.1,9,120,6.8,3.1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33.7,94,25,20.9,115,893,49.8,786,d,0.5,1010,final,55,1012,0,734,31,2025-04-04T09:15:00,2025-04-04T02:15:00,1743732900,5.7,9,120,6.9,3.59,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33.7,95.2,25,20.9,117,905,53.5,833,d,0.5,1010,final,55,1012,0,778,31,2025-04-04T09:30:00,2025-04-04T02:30:00,1743733800,6.3,9,120,7,4.09,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33.7,96.3,25,20.9,120,917,57.1,879,d,0.5,1010,final,55,1012,0,821,31,2025-04-04T09:45:00,2025-04-04T02:45:00,1743734700,6.9,9,100,7.1,3.84,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,33.7,97.5,25,20.9,122,930,60.8,926,d,0.5,1010,final,55,1012,0,865,31,2025-04-04T10:00:00,2025-04-04T03:00:00,1743735600,7.6,9,80,7.2,3.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,34.9,100.3,25,20.9,124,936,64.4,955,d,0.5,1010,final,52,1012,0,892,32,2025-04-04T10:15:00,2025-04-04T03:15:00,1743736500,8.1,9,100,7.1,3.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36,103,25,20.9,125,943,68,984,d,0.5,1010,final,49,1012,0,919,33,2025-04-04T10:30:00,2025-04-04T03:30:00,1743737400,8.6,9,120,7,3.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36,105.8,25,20.9,127,949,71.6,1014,d,0.5,1010,final,49,1012,0,947,33,2025-04-04T10:45:00,2025-04-04T03:45:00,1743738300,9,9,95,6.9,4.09,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36,108.6,25,20.9,128,955,75.2,1043,d,0.5,1010,final,49,1012,0,974,33,2025-04-04T11:00:00,2025-04-04T04:00:00,1743739200,9.5,9,70,6.8,4.59,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36,129,25,20.9,129,957,77.6,1052,d,0.5,1010,final,49,1012,0,983,33,2025-04-04T11:15:00,2025-04-04T04:15:00,1743740100,9.7,10,75,6.7,4.09,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36,149.5,25,20.9,129,959,80.1,1061,d,0.5,1010,final,49,1012,0,991,33,2025-04-04T11:30:00,2025-04-04T04:30:00,1743741000,9.9,10,80,6.6,3.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37.1,170,25,20.7,129,961,82.5,1070,d,0.25,1010,final,46,1012,0,1000,34,2025-04-04T11:45:00,2025-04-04T04:45:00,1743741900,10,10,110,6.5,3.35,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,38.5,190.4,25,20.9,130,963,85,1080,d,0,1010,final,44,1012,0,1009,35,2025-04-04T12:00:00,2025-04-04T05:00:00,1743742800,10.2,10,140,6.4,3.1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37.8,206.3,25,20.8,129,960,82.1,1068,d,0,1010,final,45,1012,0,998,34.5,2025-04-04T12:15:00,2025-04-04T05:15:00,1743743700,10,10,120,6.3,3.35,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37.1,222.1,25,20.7,129,958,79.2,1056,d,0,1009,final,46,1011,0,987,34,2025-04-04T12:30:00,2025-04-04T05:30:00,1743744600,9.8,10,100,6.2,3.6,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37.8,238,31,20.8,128,956,76.4,1044,d,0,1009,final,45,1011,0,966,34.5,2025-04-04T12:45:00,2025-04-04T05:45:00,1743745500,9.1,10,130,6.1,3.35,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,38.5,253.8,37,20.9,128,953,73.5,1033,d,0,1009,final,44,1011,0,941,35,2025-04-04T13:00:00,2025-04-04T06:00:00,1743746400,8.4,9,160,6,3.1,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,38.5,256.2,43,20.9,126,946,69.9,1001,d,0,1009,final,44,1011,0,892,35,2025-04-04T13:15:00,2025-04-04T06:15:00,1743747300,7.5,10,165,5.8,3.1,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,38.5,258.6,50,20.9,125,939,66.3,970,d,0,1008,final,44,1010,0,831,35,2025-04-04T13:30:00,2025-04-04T06:30:00,1743748200,6.6,10,170,5.6,3.1,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,38.5,261,50,20.9,123,932,62.6,938,d,0.25,1008,final,44,1010,0,804,35,2025-04-04T13:45:00,2025-04-04T06:45:00,1743749100,6.2,10,170,5.4,2.6,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,38.5,263.4,50,20.9,121,925,59,907,d,0.5,1007,final,44,1009,0,777,35,2025-04-04T14:00:00,2025-04-04T07:00:00,1743750000,5.8,10,175,5.2,2.1,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,38.8,264.4,68,20.6,119,912,55.4,858,d,0.5,1007,final,42,1009,0,601,35.5,2025-04-04T14:15:00,2025-04-04T07:15:00,1743750900,4.3,10,175,5.3,2.35,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,39.5,265.5,87,20.7,116,899,51.7,810,d,0.5,1007,final,41,1009,0,310,36,2025-04-04T14:30:00,2025-04-04T07:30:00,1743751800,2.9,10,175,5.4,2.6,Overcast clouds,c04d,804
1566083,Ho Chi Minh City,VN,39.5,266.6,87,21.4,113,885,48,761,d,0.5,1007,final,44,1009,0,289,35.5,2025-04-04T14:45:00,2025-04-04T07:45:00,1743752700,2.6,10,180,5.5,3.59,Overcast clouds,c04d,804
1566083,Ho Chi Minh City,VN,39.2,267.7,87,21.6,110,872,44.3,713,d,0.5,1007,final,46,1009,0,270,35,2025-04-04T15:00:00,2025-04-04T08:00:00,1743753600,2.3,10,180,5.6,4.59,Overcast clouds,c04d,804
1566083,Ho Chi Minh City,VN,39.2,268.4,87,21.6,106,848,40.7,652,d,0.5,1007,final,46,1009,0,247,35,2025-04-04T15:15:00,2025-04-04T08:15:00,1743754500,2.1,10,175,5.6,4.84,Overcast clouds,c04d,804
1566083,Ho Chi Minh City,VN,39.2,269.2,87,21.6,102,824,37,592,d,0.5,1006,final,46,1008,0,224,35,2025-04-04T15:30:00,2025-04-04T08:30:00,1743755400,1.8,10,170,10.8,5.09,Overcast clouds,c04d,804
1566083,Ho Chi Minh City,VN,38.8,269.9,68,21.3,98,801,33.3,531,d,0.5,1006,final,45,1008,0,371,35,2025-04-04T15:45:00,2025-04-04T08:45:00,1743756300,2.1,10,165,10.8,4.84,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,38.5,270.7,50,20.9,93,777,29.6,471,d,0.5,1006,final,44,1008,0,403,35,2025-04-04T16:00:00,2025-04-04T09:00:00,1743757200,2.3,10,160,10.8,4.59,Broken clouds,c03d,803
1566083,Ho Chi Minh City,VN,37.8,271.4,37,20.8,87,730,25.9,405,d,0.5,1006,final,45,1008,0,369,34.5,2025-04-04T16:15:00,2025-04-04T09:15:00,1743758100,2.3,10,165,10.8,5.15,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37.1,272,25,20.7,80,682,22.2,340,d,0.5,1006,final,46,1008,0,318,34,2025-04-04T16:30:00,2025-04-04T09:30:00,1743759000,2.2,10,170,10.8,5.7,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,37,272.7,25,21.3,73,635,18.6,275,d,0.25,1006,final,49,1008,0,256,33.5,2025-04-04T16:45:00,2025-04-04T09:45:00,1743759900,2,10,170,5.95,5.95,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36.9,273.3,25,21.8,66,588,14.9,210,d,0,1006,final,52,1008,0,195,33,2025-04-04T17:00:00,2025-04-04T10:00:00,1743760800,1.9,9,170,6.2,6.2,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36.9,274,25,21.8,51,444,11.2,158,d,0,1006,final,52,1008,0,147,33,2025-04-04T17:15:00,2025-04-04T10:15:00,1743761700,1.8,9,170,6.1,5.65,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,36.9,274.7,25,21.8,36,301,7.5,106,d,0,1006,final,52,1008,0,99,33,2025-04-04T17:30:00,2025-04-04T10:30:00,1743762600,1.7,9,170,6.2,5.09,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,35.6,275.3,25,21.8,21,157,3.9,54,d,0,1006,final,55,1008,0,50,32,2025-04-04T17:45:00,2025-04-04T10:45:00,1743763500,1.7,9,170,6.3,5.4,Scattered clouds,c02d,802
1566083,Ho Chi Minh City,VN,34.4,276,25,21.8,6,14,0.2,2,d,0,1006,final,58,1008,0,8,31,2025-04-04T18:00:00,2025-04-04T11:00:00,1743764400,1.7,9,170,6.4,5.7,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,34.4,276.8,25,21.8,5,10,-3.5,1,d,0,1006,final,58,1008,0,6,31,2025-04-04T18:15:00,2025-04-04T11:15:00,1743765300,0,9,170,6.6,5.4,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,34.4,277.6,25,21.8,3,7,-7.1,1,d,0,1006,final,58,1008,0,4,31,2025-04-04T18:30:00,2025-04-04T11:30:00,1743766200,0,9,170,6.8,5.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,33.7,278.3,25,22.4,2,3,-10.8,0,n,0,1006,final,64,1008,0,0,30,2025-04-04T18:45:00,2025-04-04T11:45:00,1743767100,0,9,170,7,5.4,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,279.1,25,23,0,0,-14.4,0,n,0,1006,final,70,1008,0,0,29,2025-04-04T19:00:00,2025-04-04T12:00:00,1743768000,0,9,170,7.2,5.7,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,280.1,25,23,0,0,-18,0,n,0,1006,final,70,1008,0,0,29,2025-04-04T19:15:00,2025-04-04T12:15:00,1743768900,0,9,170,7.1,5.4,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,281.1,25,23,0,0,-21.6,0,n,0,1007,final,70,1009,0,0,29,2025-04-04T19:30:00,2025-04-04T12:30:00,1743769800,0,9,170,7,5.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,282.1,25,23,0,0,-25.3,0,n,0,1007,final,70,1009,0,0,29,2025-04-04T19:45:00,2025-04-04T12:45:00,1743770700,0,9,170,6.9,4.84,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,283.1,25,23,0,0,-28.9,0,n,0,1007,final,70,1009,0,0,29,2025-04-04T20:00:00,2025-04-04T13:00:00,1743771600,0,9,170,6.8,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,284.5,25,23,0,0,-32.4,0,n,0,1007,final,70,1009,0,0,29,2025-04-04T20:15:00,2025-04-04T13:15:00,1743772500,0,9,165,6.6,4.34,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32.7,286,25,23,0,0,-36,0,n,0,1008,final,70,1010,0,0,29,2025-04-04T20:30:00,2025-04-04T13:30:00,1743773400,0,9,160,6.4,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,32,287.4,25,23,0,0,-39.5,0,n,0,1008,final,72,1010,0,0,28.5,2025-04-04T20:45:00,2025-04-04T13:45:00,1743774300,0,9,155,6.2,4.34,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.2,288.9,25,22.9,0,0,-43,0,n,0,1008,final,74,1010,0,0,28,2025-04-04T21:00:00,2025-04-04T14:00:00,1743775200,0,9,150,6,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.2,291.4,25,22.9,0,0,-46.4,0,n,0,1008,final,74,1010,0,0,28,2025-04-04T21:15:00,2025-04-04T14:15:00,1743776100,0,9,145,5.9,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,31.2,293.9,25,22.9,0,0,-49.8,0,n,0,1009,final,74,1011,0,0,28,2025-04-04T21:30:00,2025-04-04T14:30:00,1743777000,0,9,140,5.8,4.59,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,30.4,296.4,25,22.9,0,0,-53.2,0,n,0,1009,final,76,1011,0,0,27.5,2025-04-04T21:45:00,2025-04-04T14:45:00,1743777900,0,9,125,5.7,4.34,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,29.6,298.9,25,22.8,0,0,-56.5,0,n,0,1009,final,78,1011,0,0,27,2025-04-04T22:00:00,2025-04-04T15:00:00,1743778800,0,9,110,5.6,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,29.6,304.1,25,22.8,0,0,-59.4,0,n,0,1009,final,78,1011,0,0,27,2025-04-04T22:15:00,2025-04-04T15:15:00,1743779700,0,9,120,5.4,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,29.6,309.3,25,22.8,0,0,-62.3,0,n,0,1009,final,78,1011,0,0,27,2025-04-04T22:30:00,2025-04-04T15:30:00,1743780600,0,9,130,5.2,4.09,Scattered clouds,c02n,802
1566083,Ho Chi Minh City,VN,29.4,314.5,0,22.4,0,0,-65.2,0,n,0,1009,final,76,1011,0,0,27,2025-04-04T22:45:00,2025-04-04T15:45:00,1743781500,0,9,120,5,4.59,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,319.7,0,22,0,0,-68.1,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T23:00:00,2025-04-04T16:00:00,1743782400,0,9,110,5.09,5.09,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,240.6,0,22,0,0,-69.4,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T23:15:00,2025-04-04T16:15:00,1743783300,0,9,115,5.4,5.4,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,161.5,0,22,0,0,-70.6,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T23:30:00,2025-04-04T16:30:00,1743784200,0,9,120,5.7,5.7,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,82.4,0,22,0,0,-71.9,0,n,0,1009,final,74,1011,0,0,27,2025-04-04T23:45:00,2025-04-04T16:45:00,1743785100,0,9,120,5.7,5.7,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,3.3,0,22,0,0,-73.1,0,n,0,1009,final,74,1011,0,0,27,2025-04-05T00:00:00,2025-04-04T17:00:00,1743786000,0,9,120,5.7,5.7,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,13.5,0,22,0,0,-71.5,0,n,0,1009,final,74,1011,0,0,27,2025-04-05T00:15:00,2025-04-04T17:15:00,1743786900,0,9,125,5.7,5.7,Clear Sky,c01n,800
1566083,Ho Chi Minh City,VN,29.2,23.6,0,22,0,0,-70,0,n,0,1009,final,74,1011,0,0,27,2025-04-05T00:30:00,2025-04-04T17:30:00,1743787800,0,9,130,5.7,5.7,Clear Sky,c01n,800
