TaxiID,TimeStamp,Longitude,Latitude
30,2008-02-04 16:53:49,116.41681,39.98776
30,2008-02-04 16:55:37,116.40607,39.98729
30,2008-02-04 16:58:51,116.41009,39.99363
30,2008-02-04 17:00:39,116.41047,39.99367
30,2008-02-04 17:03:52,116.4111,40.01523
30,2008-02-04 17:05:41,116.41189,40.02661
30,2008-02-04 17:08:54,116.40901,40.03939
30,2008-02-04 17:10:42,116.40635,40.05067
30,2008-02-04 17:13:56,116.41122,40.06013
30,2008-02-04 17:15:44,116.41856,40.06243
30,2008-02-04 17:18:57,116.43197,40.07473
30,2008-02-04 17:20:46,116.44119,40.08022
30,2008-02-04 17:23:59,116.46381,40.08332
30,2008-02-04 17:25:47,116.47922,40.09322
30,2008-02-04 17:29:01,116.51875,40.09522
30,2008-02-04 17:30:49,116.53774,40.1016
30,2008-02-04 17:34:02,116.55818,40.1115
30,2008-02-04 17:35:51,116.57973,40.11677
30,2008-02-04 17:39:04,116.6143,40.11639
30,2008-02-04 17:40:52,116.62616,40.11632
30,2008-02-04 17:44:06,116.66717,40.11455
30,2008-02-04 17:45:54,116.67565,40.11444
30,2008-02-04 17:49:07,116.70578,40.09792
30,2008-02-04 17:50:56,116.70931,40.0864
30,2008-02-04 17:54:09,116.70428,40.10335
30,2008-02-04 17:55:57,116.68452,40.11578
30,2008-02-04 17:59:11,116.70675,40.12322
30,2008-02-04 18:00:59,116.73555,40.12376
30,2008-02-04 18:04:12,116.77046,40.14193
30,2008-02-04 18:06:01,116.79608,40.14669
30,2008-02-04 18:09:14,116.82761,40.15152
30,2008-02-04 18:11:47,116.82799,40.15429
30,2008-02-04 18:33:27,116.82748,40.15343
30,2008-02-04 18:35:16,116.82729,40.15304
30,2008-02-04 18:43:31,116.81215,40.14845
30,2008-02-04 18:45:19,116.79072,40.14628
30,2008-02-04 18:48:32,116.75823,40.13851
30,2008-02-04 18:50:21,116.73964,40.12579
30,2008-02-04 18:53:34,116.69494,40.12441
30,2008-02-04 18:55:22,116.67871,40.11489
30,2008-02-04 19:00:24,116.64669,40.11626
30,2008-02-04 19:03:37,116.62273,40.12684
30,2008-02-04 19:05:26,116.63147,40.12899
30,2008-02-04 19:08:27,116.63167,40.13034
30,2008-02-04 19:29:53,116.63148,40.1285
30,2008-02-04 19:32:39,116.62526,40.1281
30,2008-02-04 19:34:55,116.61985,40.12889
30,2008-02-04 19:37:40,116.61984,40.13266
30,2008-02-04 19:39:56,116.61984,40.13266
30,2008-02-04 19:42:42,116.6203,40.13376
30,2008-02-04 19:44:58,116.6203,40.13394
30,2008-02-04 19:47:43,116.6203,40.13394
30,2008-02-04 19:50:00,116.62039,40.13417
30,2008-02-04 19:52:45,116.62039,40.13417
30,2008-02-04 19:55:01,116.62005,40.13322
30,2008-02-04 19:57:47,116.61989,40.12887
30,2008-02-04 20:00:03,116.61989,40.12887
30,2008-02-04 20:02:48,116.61989,40.12887
30,2008-02-04 20:07:50,116.62591,40.12801
30,2008-02-04 20:10:06,116.63547,40.12654
30,2008-02-04 20:12:52,116.63481,40.12056
30,2008-02-04 20:15:08,116.63543,40.12339
30,2008-02-04 20:17:53,116.63554,40.13653
30,2008-02-04 20:20:09,116.63842,40.13897
30,2008-02-04 20:22:55,116.63847,40.13888
30,2008-02-04 20:25:11,116.63847,40.13888
30,2008-02-04 20:27:57,116.63847,40.13888
30,2008-02-04 20:30:13,116.63847,40.13888
30,2008-02-04 20:32:59,116.63847,40.13888
30,2008-02-04 20:35:14,116.63847,40.13888
30,2008-02-04 20:38:00,116.63847,40.13888
30,2008-02-04 20:40:16,116.63847,40.13888
30,2008-02-04 20:43:02,116.63847,40.13888
30,2008-02-04 20:45:18,116.63847,40.13888
30,2008-02-04 20:48:03,116.63847,40.13888
30,2008-02-04 20:50:19,116.63847,40.13888
30,2008-02-04 20:53:05,116.63847,40.13888
30,2008-02-04 20:55:21,116.63847,40.13888
30,2008-02-04 20:58:07,116.63847,40.13888
30,2008-02-04 21:00:23,116.63847,40.13888
30,2008-02-04 21:03:08,116.63847,40.13888
30,2008-02-04 21:05:24,116.63847,40.13888
30,2008-02-04 21:08:10,116.63847,40.13888
30,2008-02-04 21:10:26,116.63847,40.13888
30,2008-02-04 21:15:28,116.63847,40.13888
30,2008-02-04 21:18:13,116.63847,40.13888
30,2008-02-04 21:20:29,116.63819,40.13772
30,2008-02-04 21:23:15,116.64539,40.13327
30,2008-02-04 21:28:17,116.65416,40.12878
30,2008-02-04 21:33:17,116.68936,40.13116
30,2008-02-04 21:35:33,116.70819,40.13244
30,2008-02-04 21:38:19,116.73993,40.13393
30,2008-02-04 21:43:21,116.80004,40.14713
30,2008-02-04 21:45:37,116.82469,40.14919
30,2008-02-04 21:48:22,116.82805,40.15442
30,2008-02-04 21:50:38,116.82784,40.15377
32,2008-02-03 00:00:56,116.46173,39.95543
32,2008-02-03 00:13:04,116.49487,39.9217
32,2008-02-03 00:19:04,116.53578,39.92227
32,2008-02-03 00:25:04,116.58477,39.92408
32,2008-02-03 00:37:24,116.65428,39.93755
32,2008-02-03 00:43:24,116.63533,39.92565
32,2008-02-03 00:49:24,116.57672,39.92363
32,2008-02-03 00:55:24,116.51578,39.92265
32,2008-02-03 01:01:24,116.50293,39.95475
32,2008-02-03 01:04:01,116.49775,39.96722
32,2008-02-03 01:08:11,116.49775,39.96722
32,2008-02-03 01:11:03,116.49775,39.96722
32,2008-02-03 09:16:07,116.49775,39.96722
32,2008-02-03 09:34:35,116.4964,39.96587
32,2008-02-03 09:42:00,116.4964,39.96587
32,2008-02-03 09:45:30,116.4964,39.96587
32,2008-02-03 09:57:30,116.46955,39.95505
32,2008-02-03 10:00:58,116.47058,39.9558
32,2008-02-03 10:07:17,116.45745,39.94857
32,2008-02-03 10:13:25,116.44123,39.96135
32,2008-02-03 10:19:25,116.44715,39.95732
32,2008-02-03 10:25:25,116.44873,39.94657
32,2008-02-03 10:31:25,116.4343,39.93995
32,2008-02-03 10:37:25,116.43307,39.93518
32,2008-02-03 10:43:25,116.43337,39.93997
32,2008-02-03 10:49:25,116.44988,39.95512
32,2008-02-03 10:55:25,116.4552,39.91643
32,2008-02-03 11:16:07,116.45107,39.86367
32,2008-02-03 11:22:07,116.34472,39.84977
32,2008-02-03 11:28:07,116.30553,39.8745
32,2008-02-03 11:34:10,116.3169,39.8956
32,2008-02-03 11:40:10,116.33513,39.89602
32,2008-02-03 11:46:10,116.34662,39.8977
32,2008-02-03 11:52:10,116.34643,39.90267
32,2008-02-03 12:41:14,116.36578,39.8985
32,2008-02-03 12:53:56,116.41242,39.89193
32,2008-02-03 12:59:56,116.4345,39.8917
32,2008-02-03 13:06:22,116.45272,39.89177
32,2008-02-03 13:12:22,116.4537,39.89215
32,2008-02-03 13:14:03,116.45472,39.8921
32,2008-02-03 13:16:43,116.45472,39.8921
32,2008-02-03 13:17:33,116.45472,39.8921
32,2008-02-03 13:23:33,116.47005,39.90698
32,2008-02-03 13:29:33,116.45222,39.90452
32,2008-02-03 13:35:33,116.4366,39.8696
32,2008-02-03 13:47:33,116.36817,39.86962
32,2008-02-03 13:52:39,116.36817,39.86962
32,2008-02-03 14:02:16,116.36817,39.86962
32,2008-02-03 14:09:18,116.36833,39.88707
32,2008-02-03 14:15:28,116.36813,39.9052
32,2008-02-03 14:21:28,116.37147,39.91595
32,2008-02-03 14:34:31,116.36745,39.94707
32,2008-02-03 14:40:48,116.36745,39.94707
32,2008-02-03 14:42:16,116.36745,39.94707
32,2008-02-03 14:48:16,116.35077,39.96635
32,2008-02-03 14:54:16,116.34477,39.93885
32,2008-02-03 14:59:51,116.32908,39.93427
32,2008-02-03 15:02:36,116.32908,39.93427
32,2008-02-03 15:08:37,116.35018,39.93897
32,2008-02-03 15:26:43,116.4354,39.96483
32,2008-02-03 15:32:43,116.47978,39.98458
32,2008-02-03 15:38:43,116.49352,39.97113
32,2008-02-03 15:42:05,116.49352,39.97113
32,2008-02-03 16:22:08,116.49352,39.97113
32,2008-02-03 16:28:21,116.48933,39.9617
32,2008-02-03 16:34:21,116.4836,39.93527
32,2008-02-03 16:40:21,116.48898,39.90783
32,2008-02-03 16:47:06,116.49537,39.91423
32,2008-02-03 16:53:06,116.48363,39.91278
32,2008-02-03 16:59:06,116.49422,39.90948
32,2008-02-03 17:05:36,116.51197,39.91527
32,2008-02-03 17:11:36,116.53808,39.91485
32,2008-02-03 17:17:36,116.54825,39.91482
32,2008-02-03 17:23:36,116.5288,39.9155
32,2008-02-03 17:29:59,116.52178,39.91597
32,2008-02-03 17:35:59,116.51138,39.93298
32,2008-02-03 17:43:04,116.50322,39.95425
32,2008-02-03 17:49:14,116.48748,39.96263
32,2008-02-03 17:55:14,116.48362,39.97867
32,2008-02-03 18:01:15,116.4658,39.99828
32,2008-02-03 18:07:34,116.44967,39.99823
32,2008-02-03 18:13:34,116.44033,39.99138
32,2008-02-03 18:19:34,116.41807,39.99528
32,2008-02-03 18:25:34,116.399,40.00128
32,2008-02-03 18:31:34,116.40143,39.99405
32,2008-02-03 18:44:15,116.41938,39.97203
32,2008-02-03 19:04:47,116.4419,39.96282
32,2008-02-03 19:04:59,116.4419,39.96282
32,2008-02-03 19:07:21,116.4419,39.96282
32,2008-02-03 19:13:21,116.44973,39.95535
32,2008-02-03 19:20:02,116.4559,39.94752
32,2008-02-03 19:26:04,116.46202,39.95343
32,2008-02-03 19:32:46,116.45422,39.95365
32,2008-02-03 19:39:00,116.44963,39.94968
32,2008-02-03 19:45:00,116.43978,39.95565
32,2008-02-03 19:51:00,116.45547,39.94948
32,2008-02-03 19:57:00,116.45547,39.92752
32,2008-02-03 20:03:00,116.45553,39.9069
32,2008-02-03 20:10:43,116.45742,39.90733
32,2008-02-03 20:16:43,116.45168,39.91138
32,2008-02-03 20:23:19,116.44433,39.9205
32,2008-02-03 20:29:44,116.44418,39.93202
32,2008-02-03 20:35:44,116.40912,39.93208
32,2008-02-03 20:41:44,116.38257,39.93195
32,2008-02-03 20:53:49,116.34995,39.92197
32,2008-02-03 20:59:54,116.35062,39.90942
32,2008-02-03 21:05:54,116.33148,39.89615
32,2008-02-03 21:12:00,116.31372,39.8955
32,2008-02-03 21:20:06,116.31443,39.89502
32,2008-02-03 21:26:06,116.34088,39.8963
32,2008-02-03 21:32:06,116.35062,39.90915
32,2008-02-03 21:39:25,116.36682,39.91333
32,2008-02-03 21:47:08,116.36602,39.918
32,2008-02-03 21:48:34,116.36602,39.918
32,2008-02-03 21:49:30,116.36602,39.918
32,2008-02-03 21:55:40,116.33817,39.92382
32,2008-02-03 22:13:40,116.36813,39.88973
32,2008-02-03 22:19:40,116.36793,39.87635
32,2008-02-03 22:25:42,116.3577,39.87285
32,2008-02-03 22:31:42,116.36432,39.87707
32,2008-02-03 22:43:42,116.3679,39.90698
32,2008-02-03 22:49:42,116.36762,39.92112
32,2008-02-03 22:55:42,116.35513,39.9311
32,2008-02-03 23:01:42,116.30548,39.94043
32,2008-02-03 23:07:56,116.2842,39.94367
32,2008-02-03 23:13:56,116.30857,39.93892
32,2008-02-03 23:19:56,116.32862,39.9509
32,2008-02-03 23:25:56,116.33592,39.96277
32,2008-02-03 23:31:56,116.3923,39.96718
32,2008-02-03 23:37:56,116.44872,39.9554
32,2008-02-03 23:44:38,116.48358,39.9792
32,2008-02-03 23:52:15,116.4976,39.96725
32,2008-02-03 23:54:14,116.4976,39.96725
32,2008-02-04 08:40:08,116.4976,39.96725
32,2008-02-04 08:57:22,116.49643,39.96585
32,2008-02-04 09:03:22,116.4839,39.96677
32,2008-02-04 09:09:22,116.4569,39.96533
32,2008-02-04 09:16:27,116.44997,39.96552
32,2008-02-04 09:20:27,116.44997,39.96552
32,2008-02-04 09:23:16,116.44997,39.96552
32,2008-02-04 09:23:37,116.44997,39.96552
32,2008-02-04 09:30:32,116.4257,39.95812
32,2008-02-04 09:36:32,116.38922,39.94762
32,2008-02-04 09:42:32,116.36377,39.94687
32,2008-02-04 09:48:32,116.34955,39.93298
32,2008-02-04 09:54:32,116.34845,39.91708
32,2008-02-04 10:00:04,116.34942,39.93113
32,2008-02-04 10:06:04,116.35057,39.93657
32,2008-02-04 10:12:04,116.34477,39.94278
32,2008-02-04 10:18:04,116.33593,39.96313
32,2008-02-04 10:24:04,116.3611,39.96655
32,2008-02-04 10:30:04,116.37273,39.97175
32,2008-02-04 10:36:04,116.36442,39.96093
32,2008-02-04 10:42:06,116.35517,39.94513
32,2008-02-04 10:48:06,116.34955,39.93215
32,2008-02-04 10:54:06,116.33677,39.92207
32,2008-02-04 11:00:06,116.33872,39.93607
32,2008-02-04 11:06:06,116.35193,39.9365
32,2008-02-04 11:07:07,116.34977,39.94037
32,2008-02-04 11:09:05,116.34977,39.94037
32,2008-02-04 11:15:05,116.36022,39.96617
32,2008-02-04 11:21:09,116.37465,39.97515
32,2008-02-04 11:27:09,116.39597,39.96488
32,2008-02-04 11:39:09,116.41225,39.95883
32,2008-02-04 11:45:09,116.43012,39.96782
32,2008-02-04 11:51:09,116.45338,39.94253
32,2008-02-04 11:57:09,116.44407,39.93997
32,2008-02-04 12:03:29,116.42992,39.9393
32,2008-02-04 12:09:29,116.45543,39.93142
32,2008-02-04 12:16:41,116.45487,39.90963
32,2008-02-04 12:22:41,116.44422,39.9137
32,2008-02-04 12:28:41,116.44428,39.92342
32,2008-02-04 12:34:41,116.45203,39.93225
32,2008-02-04 12:40:41,116.45572,39.94723
32,2008-02-04 12:54:14,116.45753,39.96205
32,2008-02-04 12:56:22,116.45753,39.96205
32,2008-02-04 13:02:26,116.45753,39.96205
32,2008-02-04 13:08:26,116.44382,39.95965
32,2008-02-04 13:14:26,116.44465,39.96812
32,2008-02-04 13:20:26,116.39278,39.9673
32,2008-02-04 13:26:26,116.34533,39.96645
32,2008-02-04 13:32:26,116.30328,39.95197
32,2008-02-04 13:38:26,116.30362,39.92198
32,2008-02-04 13:44:26,116.30403,39.90367
32,2008-02-04 13:50:29,116.30405,39.89565
32,2008-02-04 13:57:49,116.30628,39.89547
32,2008-02-04 14:03:49,116.30443,39.91332
32,2008-02-04 14:09:49,116.30428,39.94077
32,2008-02-04 14:15:49,116.31508,39.96558
32,2008-02-04 14:21:49,116.32128,39.975
32,2008-02-04 14:28:44,116.34693,39.97513
32,2008-02-04 14:35:05,116.3638,39.96728
32,2008-02-04 14:41:05,116.38785,39.96702
32,2008-02-04 14:47:05,116.40173,39.9539
32,2008-02-04 14:53:05,116.39513,39.95752
32,2008-02-04 14:59:05,116.41882,39.96783
32,2008-02-04 15:05:05,116.46127,39.9693
32,2008-02-04 15:11:05,116.48222,39.96992
32,2008-02-04 15:16:52,116.48222,39.96992
32,2008-02-04 18:43:10,116.48222,39.96992
32,2008-02-04 18:49:10,116.49715,39.96393
32,2008-02-04 18:55:10,116.48597,39.96377
32,2008-02-04 19:02:15,116.47632,39.98297
32,2008-02-04 19:08:15,116.47132,40.00372
32,2008-02-04 19:14:15,116.46857,39.9883
32,2008-02-04 19:20:15,116.47527,39.96208
32,2008-02-04 19:26:15,116.48212,39.9325
32,2008-02-04 19:32:27,116.46938,39.92978
32,2008-02-04 19:38:27,116.4626,39.92848
32,2008-02-04 19:44:47,116.47208,39.9324
32,2008-02-04 19:51:16,116.49912,39.93573
32,2008-02-04 19:57:16,116.51003,39.9327
32,2008-02-04 20:04:30,116.51143,39.92232
32,2008-02-04 20:10:30,116.50282,39.907
32,2008-02-04 20:16:48,116.47202,39.90972
32,2008-02-04 20:22:56,116.47173,39.90833
32,2008-02-04 20:29:37,116.47213,39.90712
32,2008-02-04 20:35:37,116.48027,39.85555
32,2008-02-04 20:41:37,116.50498,39.8146
32,2008-02-04 20:48:24,116.48375,39.81602
32,2008-02-04 20:54:24,116.48123,39.85985
32,2008-02-04 21:00:24,116.5103,39.85862
32,2008-02-04 21:12:24,116.47152,39.88912
32,2008-02-04 21:18:43,116.47412,39.90703
32,2008-02-04 21:24:43,116.44853,39.91207
32,2008-02-04 21:30:43,116.42772,39.93725
32,2008-02-04 21:42:43,116.3612,39.95113
32,2008-02-04 21:48:43,116.35532,39.95468
32,2008-02-04 21:48:48,116.35532,39.95468
32,2008-02-04 21:56:05,116.37765,39.96667
32,2008-02-04 22:08:11,116.4485,39.95603
32,2008-02-04 22:14:11,116.46957,39.96737
32,2008-02-04 22:19:09,116.46957,39.96737
32,2008-02-04 22:20:23,116.46957,39.96737
32,2008-02-04 22:27:02,116.48355,39.98645
32,2008-02-04 22:33:02,116.43988,39.94903
32,2008-02-04 22:39:02,116.42957,39.90403
32,2008-02-04 22:45:20,116.39933,39.89807
32,2008-02-04 22:57:39,116.40263,39.93153
32,2008-02-04 23:03:50,116.41273,39.95242
32,2008-02-04 23:09:51,116.43293,39.95827
32,2008-02-04 23:15:51,116.46115,39.95997
32,2008-02-04 23:21:51,116.48602,39.97907
32,2008-02-04 23:27:51,116.48638,39.9752
32,2008-02-04 23:29:02,116.4935,39.97535
32,2008-02-04 23:29:06,116.4935,39.97535
32,2008-02-04 23:29:38,116.4935,39.97535
32,2008-02-04 23:31:11,116.4935,39.97535
32,2008-02-04 23:37:20,116.49263,39.96267
32,2008-02-04 23:43:21,116.49263,39.96267
32,2008-02-04 23:52:43,116.49263,39.96267
32,2008-02-04 23:53:58,116.49263,39.96267
32,2008-02-04 23:55:54,116.49263,39.96267
32,2008-02-04 23:58:50,116.49263,39.96267
33,2008-02-03 00:03:44,116.40654,39.96773
33,2008-02-03 00:08:45,116.34536,39.96644
33,2008-02-03 00:38:02,116.36681,39.89826
33,2008-02-03 00:43:03,116.38921,39.89874
33,2008-02-03 00:48:05,116.40076,39.89968
33,2008-02-03 00:53:07,116.42059,39.90459
33,2008-02-03 00:58:09,116.42318,39.90693
33,2008-02-03 01:03:10,116.45823,39.90693
33,2008-02-03 01:08:12,116.48711,39.92157
33,2008-02-03 01:13:14,116.49006,39.92864
33,2008-02-03 01:18:16,116.48716,39.93265
33,2008-02-03 01:23:18,116.48345,39.88686
33,2008-02-03 01:28:19,116.46153,39.87924
33,2008-02-03 01:33:21,116.45662,39.885
33,2008-02-03 01:38:23,116.45555,39.92197
33,2008-02-03 01:43:25,116.45655,39.95119
33,2008-02-03 02:03:32,116.43184,39.93986
33,2008-02-03 02:18:37,116.42754,39.93943
33,2008-02-03 02:30:55,116.48615,39.95903
33,2008-02-03 02:35:57,116.48385,39.97531
33,2008-02-03 02:40:58,116.48922,39.9947
33,2008-02-03 02:46:00,116.50794,40.01153
33,2008-02-03 02:51:02,116.52898,40.0435
33,2008-02-03 02:56:04,116.55175,40.07977
33,2008-02-03 03:01:05,116.56803,40.11651
33,2008-02-03 03:06:07,116.61212,40.11602
33,2008-02-03 03:11:09,116.61212,40.11602
33,2008-02-03 03:16:11,116.61221,40.11583
33,2008-02-03 03:21:13,116.61221,40.11583
33,2008-02-03 03:26:14,116.61239,40.11558
33,2008-02-03 03:37:10,116.66945,40.11452
33,2008-02-03 03:42:12,116.69285,40.13513
33,2008-02-03 03:47:14,116.71672,40.17534
33,2008-02-03 04:00:59,116.73493,40.203
33,2008-02-03 04:06:17,116.73495,40.203
33,2008-02-03 07:57:48,116.7171,40.179
33,2008-02-03 08:02:50,116.68929,40.13124
33,2008-02-03 08:38:02,116.43309,39.94828
33,2008-02-03 08:43:04,116.36265,39.94656
33,2008-02-03 08:53:08,116.3606,39.9106
33,2008-02-03 08:58:09,116.35877,39.91684
33,2008-02-03 09:03:11,116.34717,39.9234
33,2008-02-03 09:08:13,116.31982,39.93146
33,2008-02-03 09:13:15,116.30269,39.94163
33,2008-02-03 09:18:15,116.26984,39.94552
33,2008-02-03 09:23:17,116.26782,39.90277
33,2008-02-03 09:28:19,116.23994,39.90626
33,2008-02-03 09:33:21,116.21284,39.9062
33,2008-02-03 09:38:23,116.20461,39.9002
33,2008-02-03 09:43:24,116.21222,39.90613
33,2008-02-03 09:48:26,116.23011,39.90615
33,2008-02-03 09:53:28,116.247,39.91399
33,2008-02-03 09:58:30,116.25384,39.92209
33,2008-02-03 10:08:33,116.26872,39.94549
33,2008-02-03 10:13:35,116.2991,39.98379
33,2008-02-03 10:18:37,116.32545,39.98438
33,2008-02-03 10:23:39,116.32751,39.976
33,2008-02-03 10:28:40,116.32418,39.97971
33,2008-02-03 10:33:42,116.31059,39.98184
33,2008-02-03 10:43:46,116.32771,39.97692
33,2008-02-03 10:48:47,116.3229,39.97973
33,2008-02-03 10:59:49,116.3104,39.98341
33,2008-02-03 11:09:56,116.31403,39.97474
33,2008-02-03 11:14:57,116.31612,39.96628
33,2008-02-03 11:19:59,116.31432,39.96791
33,2008-02-03 11:30:02,116.30434,39.96199
33,2008-02-03 11:35:04,116.29928,39.943
33,2008-02-03 11:40:06,116.26757,39.94564
33,2008-02-03 11:45:08,116.26961,39.95
33,2008-02-03 11:50:09,116.28781,39.95698
33,2008-02-03 11:55:11,116.30082,39.96033
33,2008-02-03 12:00:13,116.32607,39.96616
33,2008-02-03 12:10:17,116.37889,39.96246
33,2008-02-03 12:15:18,116.41134,39.96728
33,2008-02-03 12:20:20,116.41109,39.98163
33,2008-02-03 12:25:22,116.41015,40.00901
33,2008-02-03 12:30:24,116.41026,40.03553
33,2008-02-03 12:35:25,116.41,40.05563
33,2008-02-03 12:40:27,116.42381,40.06855
33,2008-02-03 12:45:29,116.43597,40.06735
33,2008-02-03 12:55:33,116.40887,40.05679
33,2008-02-03 13:00:34,116.40773,40.07711
33,2008-02-03 13:05:36,116.40414,40.07716
33,2008-02-03 13:10:38,116.40637,40.06754
33,2008-02-03 13:15:40,116.40561,40.04991
33,2008-02-03 13:20:41,116.4086,40.0392
33,2008-02-03 13:25:43,116.4097,40.008
33,2008-02-03 13:30:45,116.40121,39.99538
33,2008-02-03 13:35:47,116.40104,39.97497
33,2008-02-03 13:40:49,116.39067,39.96774
33,2008-02-03 13:45:50,116.36128,39.9669
33,2008-02-03 13:55:54,116.36331,39.98548
33,2008-02-03 14:00:56,116.37011,39.98689
33,2008-02-03 14:05:58,116.3635,39.97615
33,2008-02-03 14:10:59,116.3635,39.97609
33,2008-02-03 14:16:01,116.36382,39.96661
33,2008-02-03 14:21:03,116.41988,39.96787
33,2008-02-03 14:26:05,116.45551,39.94367
33,2008-02-03 14:31:06,116.45552,39.9374
33,2008-02-03 14:36:08,116.45554,39.90729
33,2008-02-03 14:41:10,116.45475,39.88332
33,2008-02-03 14:46:12,116.47052,39.86989
33,2008-02-03 14:51:14,116.50013,39.86618
33,2008-02-03 14:56:15,116.48401,39.88216
33,2008-02-03 15:01:17,116.46843,39.89209
33,2008-02-03 15:06:19,116.44257,39.89239
33,2008-02-03 15:11:21,116.42153,39.89519
33,2008-02-03 15:16:22,116.41277,39.8959
33,2008-02-03 15:21:23,116.42358,39.9068
33,2008-02-03 15:26:25,116.4144,39.90042
33,2008-02-03 15:31:27,116.40585,39.89953
33,2008-02-03 15:36:29,116.41073,39.89144
33,2008-02-03 15:41:30,116.41245,39.89915
33,2008-02-03 15:46:32,116.4119,39.91529
33,2008-02-03 15:51:34,116.41098,39.93127
33,2008-02-03 15:56:36,116.41078,39.93831
33,2008-02-03 16:06:39,116.37797,39.94765
33,2008-02-03 16:11:41,116.37102,39.96691
33,2008-02-03 16:16:43,116.36471,39.97533
33,2008-02-03 16:21:45,116.3637,39.98007
33,2008-02-03 16:31:48,116.31816,39.991
33,2008-02-03 16:36:50,116.30604,39.98426
33,2008-02-03 16:41:52,116.29689,39.97387
33,2008-02-03 16:46:54,116.29361,39.96569
33,2008-02-03 16:51:55,116.28254,39.95628
33,2008-02-03 16:56:57,116.27479,39.95127
33,2008-02-03 17:01:59,116.27474,39.95111
33,2008-02-03 17:07:01,116.27419,39.95281
33,2008-02-03 17:11:54,116.28227,39.95172
33,2008-02-03 17:17:01,116.28232,39.95149
33,2008-02-03 17:26:17,116.28206,39.95146
33,2008-02-03 17:31:19,116.26967,39.95795
33,2008-02-03 17:36:21,116.26824,39.93341
33,2008-02-03 17:58:43,116.32947,39.90572
33,2008-02-03 18:03:45,116.34643,39.90558
33,2008-02-03 18:08:47,116.34845,39.91254
33,2008-02-03 18:13:48,116.35011,39.91252
33,2008-02-03 18:18:50,116.35001,39.92541
33,2008-02-03 18:23:52,116.34911,39.95231
33,2008-02-03 18:28:54,116.3579,39.97524
33,2008-02-03 18:33:56,116.36655,39.97753
33,2008-02-03 18:38:57,116.36649,39.97841
33,2008-02-03 18:49:01,116.36352,39.97607
33,2008-02-03 18:59:04,116.36362,39.97602
33,2008-02-03 19:04:06,116.36367,39.97602
33,2008-02-03 19:09:08,116.36366,39.9761
33,2008-02-03 19:14:10,116.36371,39.97389
33,2008-02-03 19:19:12,116.37056,39.96647
33,2008-02-03 19:24:13,116.41541,39.96785
33,2008-02-03 19:29:15,116.44931,39.95565
33,2008-02-03 19:34:17,116.45553,39.93389
33,2008-02-03 19:39:19,116.45541,39.92542
33,2008-02-03 19:44:20,116.44787,39.90741
33,2008-02-03 19:49:22,116.44434,39.91852
33,2008-02-03 19:54:24,116.44429,39.93093
33,2008-02-03 19:59:26,116.43807,39.93245
33,2008-02-03 20:04:28,116.42693,39.94781
33,2008-02-03 20:09:29,116.40865,39.94791
33,2008-02-03 20:14:31,116.39051,39.94787
33,2008-02-03 20:19:33,116.38993,39.96777
33,2008-02-03 20:24:35,116.36531,39.96699
33,2008-02-03 20:29:36,116.36524,39.97906
33,2008-02-03 20:34:38,116.3641,39.97534
33,2008-02-03 20:39:40,116.37896,39.96357
33,2008-02-03 20:44:42,116.38722,39.95445
33,2008-02-03 20:49:44,116.40126,39.95018
33,2008-02-03 20:54:45,116.39292,39.94781
33,2008-02-03 20:59:47,116.39119,39.94858
33,2008-02-03 21:04:49,116.39119,39.94858
33,2008-02-03 21:09:51,116.39119,39.94858
33,2008-02-03 21:14:53,116.39119,39.94858
33,2008-02-03 21:19:54,116.38892,39.95828
33,2008-02-03 21:29:58,116.46434,40.03166
33,2008-02-03 21:35:00,116.47623,40.09083
33,2008-02-03 21:40:01,116.52487,40.09712
33,2008-02-03 21:45:03,116.55624,40.10735
33,2008-02-03 21:50:05,116.58242,40.10273
33,2008-02-03 21:55:06,116.5805,40.10122
33,2008-02-03 22:00:08,116.61122,40.11641
33,2008-02-03 22:05:09,116.6127,40.116
33,2008-02-03 22:17:57,116.62403,40.13191
33,2008-02-03 22:23:16,116.62407,40.13187
33,2008-02-03 23:59:00,116.62396,40.13216
33,2008-02-04 00:04:02,116.64314,40.13615
33,2008-02-04 00:09:04,116.65109,40.13885
33,2008-02-04 00:14:06,116.66758,40.16946
33,2008-02-04 00:19:08,116.71985,40.19593
33,2008-02-04 00:24:09,116.73542,40.20585
33,2008-02-04 08:51:35,116.73584,40.20245
33,2008-02-04 08:56:36,116.73115,40.19525
33,2008-02-04 09:01:38,116.71565,40.16625
33,2008-02-04 09:06:40,116.67609,40.13151
33,2008-02-04 09:11:42,116.64083,40.11632
33,2008-02-04 09:16:43,116.60372,40.1167
33,2008-02-04 09:21:45,116.58046,40.1011
33,2008-02-04 09:26:47,116.58158,40.07712
33,2008-02-04 09:31:49,116.5788,40.04664
33,2008-02-04 09:36:51,116.51196,40.01377
33,2008-02-04 09:41:52,116.45789,39.96517
33,2008-02-04 10:08:00,116.35736,39.91305
33,2008-02-04 10:13:01,116.36126,39.91069
33,2008-02-04 10:25:11,116.36095,39.91086
33,2008-02-04 10:37:26,116.36107,39.9106
33,2008-02-04 10:37:28,116.36107,39.9106
33,2008-02-04 10:44:55,116.36104,39.91056
33,2008-02-04 11:14:13,116.36117,39.91065
33,2008-02-04 11:19:15,116.36117,39.91065
33,2008-02-04 11:24:16,116.35731,39.9122
33,2008-02-04 11:29:18,116.35886,39.92216
